Afghanistan,389283460,5.4E-05,3.9E-05,3.1E-05,7.7E-05,4.6E-05,2.3E-05,1.5E-05,6.2E-05,1.3E-05,2.1E-05,2.1E-05,8E-06,2.8E-05,2.1E-05,1.8E-05,3E-06,3E-06,5E-06,2.8E-05,3.1E-05,1.5E-05,2.3E-05,1.3E-05,1E-05,3E-06,3.9E-05,4.4E-05,1E-05,1.3E-05,1.3E-05,5E-06,1.3E-05,1.5E-05,8E-06,5E-06,2.3E-05,1.3E-05,1.3E-05,3.3E-05,1E-05,1E-05,1E-05,5E-06,3E-06,1.8E-05,8E-06,1E-05,3E-06,5E-06,1E-05,0,8E-06,8E-06,0,0,1.3E-05,5E-06,5E-06,8E-06,0,8E-06,0,3E-06,0,8E-06,1E-05,0,3E-06,0,5E-06,0,0,0,0,0,0,5E-06,3E-06,0,0,3E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,118907840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo_Verde,5559870,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,167189650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,265458630,0,0,0,0,2.6E-05,8E-06,1.1E-05,0,4E-06,3E-05,0,5.3E-05,8E-06,0,0,3.8E-05,0,2.3E-05,0,1.1E-05,3.8E-05,2.3E-05,0,0,0,0,4E-06,1.1E-05,4.1E-05,0,4.1E-05,2.3E-05,0,0,0,0.000166,0,0,0,1.1E-05,0,0,1.1E-05,0,8E-06,1.1E-05,3.8E-05,0,0,0,4E-06,0,7.5E-05,0,0,1.9E-05,1.1E-05,8E-06,0,0,0,8E-06,0,4E-06,0,0,0,4E-06,4E-06,4E-06,0,0,0,1.5E-05,0,4E-06,0,4E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canada,377421540,0.00018,0.000159,8.7E-05,7.2E-05,0.000191,0.000162,0.000366,0.000268,0.000196,7.9E-05,0.00057,0.000254,0.000215,0.000281,0.000326,0.00026,0.000321,0.00018,0.000281,0.000246,0.00031,0.000323,0.00018,0.000151,0.000273,0.000321,0.000231,0.000442,0.000331,0.00049,0.000329,0.000445,0.000334,0.000413,0.000464,0.000466,0.000495,0.000551,0.000294,0.000389,0.000601,0.000411,0.000456,0.000376,0.000408,0.000307,0.000448,0.000427,0.000432,0.000445,0.000485,0.000429,0.000435,0.000119,0.000257,0.000665,0.000284,0.000318,0.000178,0.000159,0.000257,0.000143,0.000254,8.5E-05,9.5E-05,0.000212,0.000109,0.000103,0.000106,7.9E-05,2.1E-05,5.6E-05,4.2E-05,8E-06,1.9E-05,4.2E-05,2.1E-05,1.1E-05,3E-06,1.1E-05,5E-06,1.9E-05,8E-06,3E-06,8E-06,3E-06,8E-06,0,0,0,0,0,0,3E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central_African_Republic,48297670,0,0,0,0,2.1E-05,0,0,0,0,4.1E-05,2.1E-05,0,0,0,0,0,0,0,2.1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,164258640,6E-06,6E-06,6E-06,0,6E-06,1.2E-05,0,0,0,6E-06,0,0,0,6E-06,1.2E-05,6E-06,6E-06,0,1.2E-05,0,6E-06,6E-06,1.8E-05,0,1.8E-05,1.2E-05,1.2E-05,2.4E-05,1.2E-05,5.5E-05,0,0,1.8E-05,6E-06,6.1E-05,0,4.3E-05,0,0,3E-05,0,1.8E-05,0,1.2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,191162010,0.001004,9.9E-05,0.00328,0.000502,0.000486,0.000481,0.000424,0.000455,0.000392,0.000309,0.000298,0.000277,0.000282,0.000256,0.000183,0.000235,0.000225,0.000235,0.000225,0.000214,0.000235,0.000183,0.000162,0.000146,0.000152,0.000141,0.000136,0.000115,5.8E-05,6.3E-05,5.8E-05,4.2E-05,5.2E-05,4.7E-05,2.1E-05,3.1E-05,2.6E-05,5.2E-05,6.8E-05,6.8E-05,3.7E-05,5.8E-05,4.7E-05,4.7E-05,4.7E-05,4.2E-05,3.7E-05,3.1E-05,4.2E-05,6.8E-05,4.2E-05,3.1E-05,3.7E-05,5.2E-05,5.8E-05,5.8E-05,1E-05,5.2E-05,1E-05,3.7E-05,4.2E-05,4.2E-05,4.7E-05,2.6E-05,3.1E-05,1.6E-05,3.7E-05,2.6E-05,2.1E-05,1E-05,2.1E-05,2.1E-05,5E-06,5E-06,5E-06,5E-06,5E-06,5E-06,0,5E-06,5E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
China,14393237760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-06,0,0,1E-06,1E-06,1E-06,1E-06,1E-06,1E-06,1E-06,1E-06,2E-06,1E-06,2E-06,2E-06,2E-06,2E-06,2E-06,3E-06,2E-06,3E-06,2E-06,3E-06,3E-06,2E-06,4E-06,5E-06,1E-05,0,1.4E-05,0,8E-06,8E-06,1E-05,7E-06,7E-06,1E-05,1.1E-05,1.8E-05,0,7E-06,7E-06,7E-06,6E-06,6E-06,5E-06,5E-06,5E-06,4E-06,7E-06,3E-06,3E-06,3E-06,0,3E-06,2E-06,1E-06,1E-06,1E-06
Colombia,508828910,0.00013,0,0.000212,0.00012,0,0.000206,8.3E-05,8.5E-05,1E-04,9.2E-05,4.9E-05,7.1E-05,4.3E-05,5.9E-05,5.3E-05,5.1E-05,4.5E-05,4.3E-05,4.5E-05,5.9E-05,4.3E-05,3.3E-05,4.1E-05,3.5E-05,2.4E-05,3.1E-05,4.1E-05,3.1E-05,3.1E-05,2.8E-05,3.1E-05,3.5E-05,3.3E-05,4.1E-05,2E-05,3.7E-05,3.9E-05,3.5E-05,3.1E-05,2E-05,4.1E-05,2.9E-05,1.8E-05,3.1E-05,1.8E-05,2.2E-05,1.6E-05,2E-05,1.8E-05,2E-05,1.4E-05,2E-05,5.1E-05,0,1.8E-05,2.6E-05,8E-06,2.9E-05,6E-06,1.8E-05,3.9E-05,2.2E-05,2.9E-05,8E-06,8E-06,2.2E-05,6E-06,1.4E-05,1.2E-05,4E-06,2E-06,8E-06,4E-06,8E-06,0,0,4E-06,2E-06,0,2E-06,4E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,8696010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costa_Rica,50941180,2E-05,0,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2E-05,2E-05,0,2E-05,0,0,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2E-05,2E-05,0,0,0,2E-05,0,0,0,0,0,0,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2E-05,0,2E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote_dIvoire,263782740,1.1E-05,0,8E-06,0,0,4E-06,0,8E-06,0,0,0,4E-06,0,4E-06,4E-06,0,0,0,4E-06,0,0,4E-06,0,4E-06,8E-06,4E-06,0,0,1.1E-05,0,0,0,4E-06,0,8E-06,0,4E-06,0,8E-06,0,4E-06,0,0,0,0,0,0,0,0,4E-06,1.5E-05,0,4E-06,8E-06,0,0,0,0,4E-06,4E-06,4E-06,0,0,0,0,0,8E-06,0,0,0,0,0,0,4E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,41052670,0,4.9E-05,0,0,2.4E-05,0,0,0,0,0,0,0,2.4E-05,2.4E-05,0,2.4E-05,2.4E-05,0,0,4.9E-05,2.4E-05,0,2.4E-05,0,0,0,2.4E-05,0,7.3E-05,0,2.4E-05,7.3E-05,2.4E-05,0,2.4E-05,4.9E-05,7.3E-05,2.4E-05,4.9E-05,4.9E-05,0.000146,4.9E-05,9.7E-05,9.7E-05,9.7E-05,2.4E-05,7.3E-05,2.4E-05,4.9E-05,0,2.4E-05,0,0.000195,7.3E-05,2.4E-05,4.9E-05,4.9E-05,0.000146,4.9E-05,4.9E-05,0,2.4E-05,2.4E-05,2.4E-05,4.9E-05,2.4E-05,7.3E-05,9.7E-05,2.4E-05,2.4E-05,0,0,0,2.4E-05,4.9E-05,0,4.9E-05,0,0,0,0,0,0,2.4E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuba,113266160,0,0,0,0,0,0,0,0,0,0,0,9E-06,0,0,0,0,0,9E-06,0,9E-06,9E-06,0,0,0,0,0,0,0,9E-06,9E-06,0,2.6E-05,0,9E-06,3.5E-05,0,0,1.8E-05,9E-06,1.8E-05,2.6E-05,2.6E-05,0,1.8E-05,1.8E-05,2.6E-05,1.8E-05,5.3E-05,2.6E-05,1.8E-05,1.8E-05,1.8E-05,1.8E-05,9E-06,3.5E-05,2.6E-05,2.6E-05,0,2.6E-05,1.8E-05,9E-06,0,2.6E-05,9E-06,1.8E-05,9E-06,1.8E-05,0,0,0,0,1.8E-05,9E-06,0,9E-06,0,9E-06,0,0,0,0,0,0,0,9E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,12073590,0,0,0,0,8.3E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3E-05,0,0,8.3E-05,0,0,0,0,0,0,0,0,0,0,0,0,8.3E-05,0,0,8.3E-05,0,8.3E-05,0,0,0,0,0,0,0,0,8.3E-05,8.3E-05,0,0,8.3E-05,0,0,0,-0.000166,0,8.3E-05,8.3E-05,8.3E-05,8.3E-05,0.000166,0,0,0.000166,0,0,0.000166,0,8.3E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,57922020,0,0,6.9E-05,3.5E-05,1.7E-05,6.9E-05,3.5E-05,0,6.9E-05,3.5E-05,5.2E-05,5.2E-05,0,5.2E-05,3.5E-05,0,1.7E-05,1.7E-05,0,0,0.000121,5.2E-05,5.2E-05,1.7E-05,6.9E-05,0.000104,0,6.9E-05,0.000104,-0.000104,6.9E-05,5.2E-05,6.9E-05,0.000138,0.000138,5.2E-05,0.000173,0.000155,0.000155,0.000259,0.000138,0.000155,0.000155,0.000121,8.6E-05,6.9E-05,0.000259,0.000155,0.000173,0.000242,0.000104,0.000155,0.000155,0.000173,0.000259,0.000207,0.000173,0.000242,0.000207,0.000224,0.000224,0.000173,0.000328,0.000259,0.000276,0.000138,0.000311,0.00038,0.000276,0.000328,0.000242,0.000224,8.6E-05,0.000121,0.000224,0.00019,0.000121,3.5E-05,0.000138,0.00019,0,6.9E-05,5.2E-05,3.5E-05,0,1.7E-05,1.7E-05,1.7E-05,1.7E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,9880000,0,0.000304,0.000304,0.000202,0,0,0,0.000101,0.000101,0,0.000202,0.000202,0,0.000202,0.000405,0,0.000405,0,0,0,0.000101,0.000202,0,0.000304,0,0,0.000101,0,0,0,0,0,0,0,0,0.000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101,0.000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,719860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican_Republic,108479100,5.5E-05,4.6E-05,9E-06,1.8E-05,0.000101,4.6E-05,3.7E-05,9E-06,0.00012,0,3.7E-05,9.2E-05,2.8E-05,0.000101,5.5E-05,7.4E-05,1.8E-05,0,1.8E-05,7.4E-05,1.8E-05,4.6E-05,6.5E-05,5.5E-05,0,3.7E-05,1.8E-05,0.00012,6.5E-05,8.3E-05,4.6E-05,2.8E-05,4.6E-05,6.5E-05,0.000101,7.4E-05,7.4E-05,0.00012,6.5E-05,0.00012,0.000111,7.4E-05,6.5E-05,3.7E-05,3.7E-05,4.6E-05,5.5E-05,1.8E-05,4.6E-05,0.000138,9.2E-05,8.3E-05,8.3E-05,0.000157,3.7E-05,6.5E-05,5.5E-05,5.5E-05,3.7E-05,0.00035,8.3E-05,7.4E-05,9.2E-05,9.2E-05,0.000111,3.7E-05,0.000129,0,7.4E-05,2.8E-05,5.5E-05,8.3E-05,2.8E-05,0.000101,7.4E-05,9.2E-05,0,3.7E-05,2.8E-05,0,9E-06,0,0,9E-06,0,9E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,176430540,0.00017,0.000272,0.000119,7.4E-05,0.000419,0.000272,0,0.000272,0.000453,0,0.000136,0,0.000119,0.000215,0.000408,0,0.000538,6.8E-05,0.000227,0.000663,0.000289,0.000278,0.000227,0.000357,0.000272,0.000533,0.001451,2.3E-05,4E-05,0.001032,0.000102,0.002324,7.4E-05,0.000283,0.000204,0.000278,0,2.8E-05,0.001094,0.001746,0.000924,9.6E-05,6.8E-05,0.001179,0.000493,0,0,9.1E-05,0.00013,9.6E-05,7.4E-05,0.000187,0.000102,0.000198,0.000102,8.5E-05,0.000108,7.9E-05,0.000125,0.000102,0.000102,0.000142,0.00017,0.000289,0,6.2E-05,4.5E-05,0.000153,0.000142,0.000153,0.000102,8.5E-05,1.1E-05,5.7E-05,6.8E-05,1.1E-05,3.4E-05,6E-06,5.1E-05,2.3E-05,4E-05,1.1E-05,1.1E-05,6E-06,0,0,0,0,1.1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1023344040,3.5E-05,3.4E-05,3.3E-05,3.8E-05,3.1E-05,3.9E-05,3.7E-05,3.5E-05,4.6E-05,4.5E-05,4.5E-05,3.3E-05,3.3E-05,2.8E-05,1.9E-05,1.4E-05,1.9E-05,2.8E-05,2.7E-05,1.1E-05,1.6E-05,2.1E-05,1.4E-05,1.5E-05,1.8E-05,2E-05,2.1E-05,1.5E-05,1.2E-05,1.1E-05,8E-06,1.1E-05,1.1E-05,2.1E-05,1.3E-05,1.7E-05,1.6E-05,7E-06,1.4E-05,9E-06,1.4E-05,1.2E-05,2.1E-05,2.1E-05,2E-05,1E-05,1.3E-05,7E-06,1.1E-05,1.2E-05,1.4E-05,1.1E-05,1.5E-05,1.9E-05,9E-06,1.3E-05,5E-06,1.4E-05,5E-06,1.3E-05,1.1E-05,1.7E-05,1.5E-05,9E-06,9E-06,7E-06,7E-06,5E-06,8E-06,6E-06,6E-06,5E-06,1E-06,4E-06,6E-06,6E-06,3E-06,1E-06,1E-06,5E-06,4E-06,2E-06,2E-06,0,2E-06,2E-06,0,0,0,1E-06,0,0,0,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El_Salvador,64862050,6.2E-05,6.2E-05,4.6E-05,0,0,1.5E-05,1.5E-05,3.1E-05,4.6E-05,0,0,6.2E-05,4.6E-05,0,4.6E-05,1.5E-05,0,3.1E-05,0,0,3.1E-05,1.5E-05,0,0,6.2E-05,1.5E-05,3.1E-05,4.6E-05,0,3.1E-05,1.5E-05,0,1.5E-05,1.5E-05,0,1.5E-05,1.5E-05,3.1E-05,0,1.5E-05,0,1.5E-05,1.5E-05,0,0,0,0,0,1.5E-05,0,0,0,0,0,1.5E-05,0,0,0,0,0,0,0,1.5E-05,1.5E-05,0,1.5E-05,0,1.5E-05,0,1.5E-05,0,1.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equatorial_Guinea,14029850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1E-05,0,0,7.1E-05,0.000214,0,0,0,0,0,0,7.1E-05,0.000143,0,0,0,0,0,0,7.1E-05,0,0.000143,0,0,0,0,0,0,0,0,0,0,0,7.1E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,35464210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,13265350,0,0,0,0,0,0,0,7.5E-05,0,0,7.5E-05,0,7.5E-05,0,7.5E-05,0,7.5E-05,0,0,0,0,0,0,7.5E-05,0,0,7.5E-05,7.5E-05,0,0,7.5E-05,0,0.000302,0,7.5E-05,0,0,0,0.000151,7.5E-05,0,0.000151,0,0,7.5E-05,0.000226,0,7.5E-05,7.5E-05,7.5E-05,0.000226,0,0.000151,0,0.000151,7.5E-05,0.000302,0.000226,0.000226,7.5E-05,0,0,0,0.000226,0.000151,0.000302,0.000151,7.5E-05,7.5E-05,0.000452,7.5E-05,7.5E-05,0,0.000151,0,0,0,7.5E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eswatini,11601640,0,0,0,0,0,0,0,0,0,8.6E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,1149635880,3E-06,4E-06,0,6E-06,1E-06,1E-06,1E-06,3E-06,2E-06,1E-06,3E-06,0,1E-06,1E-06,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-06,0,0,0,1E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1E-06,0,0,0,0,2E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,8964450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
